City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Ondjiva,AO,2021-05-22 23:17:37,-17.0667,15.7333,59.7,40,3,7.27
286,Gat,IL,2021-05-22 23:17:04,31.61,34.7642,67.91,71,31,5.61
287,Paamiut,GL,2021-05-22 23:17:38,61.994,-49.6678,32.34,55,11,2.3
288,Leirvik,NO,2021-05-22 23:17:38,59.7798,5.5005,52.63,79,98,6.11
289,Mandera,KE,2021-05-22 23:17:38,3.9366,41.867,78.1,65,22,14.32
290,Sitrah,BH,2021-05-22 23:17:38,26.1547,50.6206,93.2,29,0,1.01
291,Henties Bay,NA,2021-05-22 23:17:39,-22.116,14.2845,72.43,46,0,3.76
292,Pisco,PE,2021-05-22 23:17:39,-13.7,-76.2167,66.25,77,90,8.05
293,Chandbali,IN,2021-05-22 23:17:39,20.7833,86.7667,83.55,77,1,4.09
294,Alta Floresta,BR,2021-05-22 23:17:39,-9.8756,-56.0861,75.24,88,100,1.28
295,Berbera,SO,2021-05-22 23:17:40,10.4396,45.0143,85.53,67,95,2.68
296,Oranjemund,NA,2021-05-22 23:17:40,-28.55,16.4333,67.24,30,46,8.37
297,Vardo,NO,2021-05-22 23:17:40,70.3705,31.1107,34.45,60,100,21.23
298,Broome,US,2021-05-22 23:17:40,42.2506,-75.833,73.2,89,100,5.88
299,Bandarbeyla,SO,2021-05-22 23:17:41,9.4942,50.8122,80.28,80,92,19.26
300,Plettenberg Bay,ZA,2021-05-22 23:17:41,-34.0527,23.3716,54.16,60,4,4.05
301,Qasigiannguit,GL,2021-05-22 23:17:41,68.8193,-51.1922,28.65,93,100,7.56
302,Fortuna,US,2021-05-22 23:17:41,40.5982,-124.1573,74.48,65,40,4.0
303,Bacolod,PH,2021-05-22 23:17:42,10.6667,122.95,81.59,76,22,3.96
304,Kuandian,CN,2021-05-22 23:17:42,40.7286,124.7847,60.12,80,100,3.69
305,Iskilip,TR,2021-05-22 23:17:42,40.7353,34.4739,51.13,81,57,5.61
306,Flinders,AU,2021-05-22 23:17:42,-34.5833,150.8552,59.38,95,0,1.01
307,Burnie,AU,2021-05-22 23:17:43,-41.0667,145.9167,52.95,80,80,4.74
308,La Rioja,ES,2021-05-22 23:14:50,42.25,-2.5,44.38,82,100,0.81
309,Bambanglipuro,ID,2021-05-22 23:17:43,-7.95,110.2833,75.61,90,98,3.62
310,Filingue,NE,2021-05-22 23:17:43,14.3521,3.3168,93.06,26,23,6.17
311,Guerrero Negro,MX,2021-05-22 23:17:44,27.9769,-114.0611,66.18,49,0,23.71
312,Constitucion,CL,2021-05-22 23:17:44,-35.3333,-72.4167,52.54,79,0,11.3
313,Tsiroanomandidy,MG,2021-05-22 23:17:44,-18.7667,46.0333,56.08,77,0,1.99
314,Komsomolskiy,UZ,2021-05-22 23:17:44,40.4272,71.7189,69.22,45,57,6.91
315,Akureyri,IS,2021-05-22 23:17:45,65.6835,-18.0878,40.93,70,75,6.91
316,Lubumbashi,CD,2021-05-22 23:17:45,-11.6609,27.4794,53.33,70,3,4.36
317,Cortez,US,2021-05-22 23:17:45,37.3489,-108.5859,77.76,14,20,31.07
318,Progreso,MX,2021-05-22 23:17:45,21.2833,-89.6667,77.11,78,94,19.15
319,Arman,RU,2021-05-22 23:17:46,59.7,150.1667,38.32,75,100,4.47
320,Ancud,CL,2021-05-22 23:17:46,-41.8697,-73.8203,51.42,86,94,8.61
321,Tessalit,ML,2021-05-22 23:17:46,20.1986,1.0114,93.87,22,17,7.81
322,Caiaponia,BR,2021-05-22 23:17:46,-16.9567,-51.8103,71.28,76,97,3.71
323,Tongliao,CN,2021-05-22 23:17:47,43.6125,122.2653,63.32,30,100,18.32
324,Arroyo,ES,2021-05-22 23:17:47,41.6096,-4.7969,46.44,63,0,4.21
325,Hofn,IS,2021-05-22 23:17:47,64.2539,-15.2082,41.76,71,99,16.28
326,Namtsy,RU,2021-05-22 23:17:47,62.7161,129.6658,50.11,37,0,11.39
327,Hervey Bay,AU,2021-05-22 23:17:48,-25.2986,152.8535,69.91,85,69,4.0
328,Saint-Augustin,CA,2021-05-22 23:17:48,51.226,-58.6502,39.85,97,100,10.33
329,Pangnirtung,CA,2021-05-22 23:17:48,66.1451,-65.7125,16.95,87,100,7.11
330,Jumla,NP,2021-05-22 23:17:48,29.2747,82.1838,51.91,77,0,4.32
331,Oriximina,BR,2021-05-22 23:17:49,-1.7656,-55.8661,78.22,85,85,3.47
332,Santa Engracia,ES,2021-05-22 23:17:49,41.9406,-1.3245,56.79,52,99,12.57
333,Marawi,PH,2021-05-22 23:17:49,7.9986,124.2928,67.64,84,33,1.61
334,Brae,GB,2021-05-22 23:17:49,60.3964,-1.353,40.91,73,87,6.93
335,Vestmanna,FO,2021-05-22 23:17:49,62.1564,-7.1664,41.92,78,90,2.17
336,Santa Isabel Do Rio Negro,BR,2021-05-22 23:17:50,-0.4139,-65.0192,78.03,91,81,2.91
337,Tsimlyansk,RU,2021-05-22 23:17:50,47.6461,42.1019,66.83,79,100,15.75
338,Garden City,US,2021-05-22 23:17:50,42.3256,-83.331,88.05,51,75,1.99
339,Kibala,TD,2021-05-22 23:17:50,9.1104,18.3463,78.08,74,95,4.83
340,Nikel,RU,2021-05-22 23:17:51,69.4128,30.222,30.38,83,99,7.02
341,Keti Bandar,PK,2021-05-22 23:17:51,24.1447,67.4497,84.13,73,55,16.8
342,Belaya Gora,RU,2021-05-22 23:17:51,68.5333,146.4167,42.46,54,95,13.8
343,Port Blair,IN,2021-05-22 23:17:51,11.6667,92.75,80.38,89,100,18.01
344,Doume,CM,2021-05-22 23:17:52,4.2333,13.45,68.92,99,91,2.68
345,Padang,ID,2021-05-22 23:17:52,-0.9492,100.3543,75.25,86,85,3.96
346,Taltal,CL,2021-05-22 23:17:52,-25.4,-70.4833,63.54,66,44,6.02
347,Maceio,BR,2021-05-22 23:15:31,-9.6658,-35.7353,74.64,76,0,8.32
348,Aklavik,CA,2021-05-22 23:17:53,68.2191,-135.0107,63.32,44,75,8.05
349,Balkanabat,TM,2021-05-22 23:17:53,39.5108,54.3671,87.62,15,0,18.28
350,Nicoya,CR,2021-05-22 23:17:53,10.1483,-85.452,85.55,61,96,8.23
351,Birao,CF,2021-05-22 23:17:53,10.2849,22.7882,86.22,13,6,1.83
352,Nome,US,2021-05-22 23:17:53,64.5011,-165.4064,34.16,86,90,12.66
353,Ruginoasa,RO,2021-05-22 23:17:54,47.25,26.85,65.71,75,100,1.86
354,Mali,GN,2021-05-22 23:17:54,12.079,-12.2982,78.12,52,93,3.58
355,Vila Velha,BR,2021-05-22 23:17:54,-20.3297,-40.2925,76.95,76,0,5.99
356,Pudozh,RU,2021-05-22 23:17:54,61.8099,36.5345,46.02,93,2,7.85
357,Riyadh,SA,2021-05-22 23:14:59,24.6877,46.7219,89.74,10,0,4.61
358,La Palma,US,2021-05-22 23:17:55,33.8464,-118.0467,75.67,48,1,5.01
359,Sault Sainte Marie,CA,2021-05-22 23:16:00,46.5168,-84.3333,79.09,61,90,8.05
360,Si Bun Ruang,TH,2021-05-22 23:17:55,16.9667,102.2833,80.67,70,83,4.32
361,Faya,SA,2021-05-22 23:17:55,18.3851,42.4509,68.11,53,2,3.33
362,Burgos,ES,2021-05-22 23:17:55,42.3394,-3.7079,43.21,87,0,9.22
363,Ust-Ilimsk,RU,2021-05-22 23:17:56,58.0006,102.6619,42.04,48,58,1.79
364,Zabaykalsk,RU,2021-05-22 23:17:56,49.6333,117.3167,43.77,78,35,9.55
365,Gladstone,AU,2021-05-22 23:17:57,-23.85,151.25,71.53,56,6,11.5
366,Smoljan,ME,2021-05-22 23:17:57,43.0924,19.2286,40.12,57,100,5.75
367,Shizilu,CN,2021-05-22 23:17:57,35.1711,118.8289,67.8,72,90,5.14
368,Palu,ID,2021-05-22 23:17:57,-0.8917,119.8707,77.41,92,87,2.59
369,Saint George,US,2021-05-22 23:16:31,37.1041,-113.5841,70.79,14,1,1.01
370,Caravelas,BR,2021-05-22 23:17:58,-17.7125,-39.2481,75.29,75,72,9.04
371,Saint-Georges,GD,2021-05-22 23:17:58,12.0564,-61.7485,78.48,94,75,13.8
372,Dunga Bunga,PK,2021-05-22 23:17:58,29.7493,73.2432,85.03,33,100,3.02
373,Srednekolymsk,RU,2021-05-22 23:17:58,67.45,153.6833,41.13,58,82,13.18
374,Florianopolis,BR,2021-05-22 23:13:54,-27.6146,-48.5012,71.62,75,75,5.75
375,Longyearbyen,SJ,2021-05-22 23:17:59,78.2186,15.6401,24.64,63,20,10.36
376,Moron,AR,2021-05-22 23:17:59,-34.6534,-58.6198,56.97,97,100,8.01
377,Narsaq,GL,2021-05-22 23:17:59,60.9167,-46.05,39.42,70,29,7.49
378,Yumen,CN,2021-05-22 23:17:59,40.2833,97.2,44.46,19,4,6.15
379,Gornopravdinsk,RU,2021-05-22 23:18:00,60.05,69.9,63.09,63,99,10.18
380,Brownsville,US,2021-05-22 23:18:00,25.9018,-97.4975,86.11,74,40,8.99
381,Sabha,LY,2021-05-22 23:18:00,27.0377,14.4283,87.55,12,0,12.84
382,Monchegorsk,RU,2021-05-22 23:18:00,67.9397,32.8739,31.03,95,100,13.87
383,Kahului,US,2021-05-22 23:18:01,20.8947,-156.47,84.97,61,20,18.41
384,Rawson,AR,2021-05-22 23:18:01,-43.3002,-65.1023,53.35,71,67,6.26
385,Olavarria,AR,2021-05-22 23:18:01,-36.8927,-60.3225,50.79,88,100,20.36
386,Guasdualito,VE,2021-05-22 23:18:01,7.2424,-70.7324,79.86,76,64,3.31
387,Tazovskiy,RU,2021-05-22 23:18:02,67.4667,78.7,44.91,89,83,9.46
388,Anta,IN,2021-05-22 23:18:02,25.15,76.3,87.96,32,43,8.57
389,Santo Antonio Do Ica,BR,2021-05-22 23:18:02,-3.1022,-67.9397,75.7,97,97,2.13
390,Talnakh,RU,2021-05-22 23:18:02,69.4865,88.3972,35.76,97,96,13.09
391,Monster,NL,2021-05-22 23:18:03,52.0258,4.175,51.04,88,40,1.01
392,Okhotsk,RU,2021-05-22 23:18:03,59.3833,143.3,34.88,97,100,1.63
393,Chuy,UY,2021-05-22 23:18:03,-33.6971,-53.4616,55.0,74,98,17.18
394,Provideniya,RU,2021-05-22 23:18:03,64.3833,-173.3,37.08,77,94,5.44
395,Dengzhou,CN,2021-05-22 23:18:04,37.8086,120.7508,67.62,65,100,16.53
396,Tondano,ID,2021-05-22 23:18:04,1.3038,124.9112,68.09,82,86,0.78
397,Lakatoro,VU,2021-05-22 23:18:04,-16.0999,167.4164,78.66,61,63,4.72
398,Beloha,MG,2021-05-22 23:18:04,-25.1667,45.05,63.34,89,95,5.21
399,Torbat-E Jam,IR,2021-05-22 23:18:05,35.244,60.6225,70.7,21,27,9.31
400,San Quintin,MX,2021-05-22 23:18:05,30.4833,-115.95,62.4,56,0,20.11
401,Palmer,US,2021-05-22 23:18:05,42.1584,-72.3287,83.32,49,75,5.84
402,Buala,SB,2021-05-22 23:18:05,-8.145,159.5921,83.5,78,91,5.79
403,Oxbow,CA,2021-05-22 23:18:06,49.2333,-102.1676,49.95,68,99,8.01
404,Hamilton,US,2021-05-22 23:17:30,39.1834,-84.5333,83.64,54,1,1.01
405,Bulawayo,ZW,2021-05-22 23:18:06,-20.15,28.5833,52.57,94,4,12.59
406,Dubai,AE,2021-05-22 23:13:46,25.2582,55.3047,89.53,45,0,4.61
407,Roald,NO,2021-05-22 23:18:06,62.5833,6.1333,52.9,93,90,8.05
408,Dingle,PH,2021-05-22 23:18:06,10.9995,122.6711,80.2,80,49,2.73
409,Broken Hill,AU,2021-05-22 23:18:07,-31.95,141.4333,58.62,49,13,8.77
410,Kabo,CF,2021-05-22 23:18:07,7.6994,18.629,72.54,94,95,4.9
411,Brusque,BR,2021-05-22 23:18:07,-27.0981,-48.9175,73.98,95,49,2.91
412,Kulevcha,UA,2021-05-22 23:18:07,46.0303,29.9361,55.67,74,77,6.93
413,Mudanya,TR,2021-05-22 23:18:08,40.3753,28.8822,57.29,73,0,4.18
414,Chimbote,PE,2021-05-22 23:18:08,-9.0853,-78.5783,65.75,81,3,9.35
415,Kopaganj,IN,2021-05-22 23:18:08,26.0233,83.5658,86.45,48,1,1.16
416,Wukari,NG,2021-05-22 23:18:08,7.85,9.7833,74.7,91,87,9.42
417,Bucerias,MX,2021-05-22 23:18:08,20.75,-105.3333,82.98,54,20,7.4
418,Damghan,IR,2021-05-22 23:18:09,36.1683,54.348,76.96,23,35,2.28
419,Puerto Escondido,MX,2021-05-22 23:18:09,15.85,-97.0667,88.63,66,40,5.75
420,Wana,PK,2021-05-22 23:18:09,32.2989,69.5725,64.8,56,32,3.44
421,Visby,SE,2021-05-22 23:18:10,57.6409,18.296,48.94,87,95,8.05
422,Saint-Joseph,RE,2021-05-22 23:18:10,-21.3667,55.6167,68.38,70,61,10.89
423,Do Gonbadan,IR,2021-05-22 23:18:10,30.3586,50.7981,82.49,17,0,0.0
424,Bratsk,RU,2021-05-22 23:18:10,56.1325,101.6142,43.29,72,27,4.38
425,Nanyang,CN,2021-05-22 23:17:04,32.9947,112.5328,67.12,65,100,9.95
426,Mitsamiouli,KM,2021-05-22 23:18:10,-11.3847,43.2844,78.48,68,38,13.4
427,Ostrovnoy,RU,2021-05-22 23:18:11,68.0531,39.5131,33.28,99,100,22.3
428,Porto Santo,PT,2021-05-22 23:18:11,33.072,-16.3415,64.78,63,40,14.97
429,Mbeya,TZ,2021-05-22 23:18:11,-8.9,33.45,53.01,90,21,6.93
430,Waltrop,DE,2021-05-22 23:18:11,51.6333,7.4,50.88,93,75,3.0
431,Gazojak,TM,2021-05-22 23:18:09,41.1875,61.4036,74.73,17,0,10.27
432,Oussouye,SN,2021-05-22 23:18:12,12.485,-16.5469,77.18,75,61,10.6
433,Innisfail,AU,2021-05-22 23:15:12,-17.5333,146.0333,72.88,86,75,8.84
434,Kamiiso,JP,2021-05-22 23:18:12,41.8167,140.65,57.58,97,75,5.19
435,Butembo,CD,2021-05-22 23:18:12,0.15,29.2833,57.49,96,92,2.66
436,Bairiki,KI,2021-05-22 23:18:12,1.3292,172.9752,86.0,80,75,17.72
437,Erechim,BR,2021-05-22 23:18:13,-27.6342,-52.2739,53.51,83,55,8.66
438,Labuhan,ID,2021-05-22 23:18:13,-6.8844,112.2051,76.66,90,35,6.51
439,Badou,TG,2021-05-22 23:18:13,7.5833,0.6,73.29,95,91,2.26
440,Necochea,AR,2021-05-22 23:18:13,-38.5473,-58.7368,56.03,85,100,25.95
441,Clyde River,CA,2021-05-22 23:18:14,70.4692,-68.5914,16.03,79,1,6.91
442,Aasiaat,GL,2021-05-22 23:18:14,68.7098,-52.8699,28.87,71,95,8.52
443,Rivers,CA,2021-05-22 23:18:14,50.0308,-100.2403,49.15,71,100,8.16
444,Bahia Blanca,AR,2021-05-22 23:18:14,-38.7196,-62.2724,52.21,84,100,10.36
445,Poya,NC,2021-05-22 23:18:15,-21.35,165.15,74.1,63,24,6.44
446,Morganton,US,2021-05-22 23:18:15,35.7454,-81.6848,82.2,41,100,3.06
447,Ballina,AU,2021-05-22 23:18:15,-28.8667,153.5667,61.79,84,54,10.54
448,Ust-Nera,RU,2021-05-22 23:18:15,64.5667,143.2,40.53,76,100,1.9
449,Willmar,US,2021-05-22 23:18:16,45.1219,-95.0433,88.18,40,1,9.22
450,Maniitsoq,GL,2021-05-22 23:18:16,65.4167,-52.9,30.61,93,100,20.33
451,Badajoz,ES,2021-05-22 23:18:16,38.6667,-6.1667,58.3,47,100,9.6
452,Yueyang,CN,2021-05-22 23:18:16,29.3333,113.0919,65.46,99,100,4.83
453,Laguna,US,2021-05-22 23:18:17,38.421,-121.4238,81.1,27,1,5.01
454,Kudahuvadhoo,MV,2021-05-22 23:18:17,2.6708,72.8944,82.98,77,70,15.19
455,Yerofey Pavlovich,RU,2021-05-22 23:18:17,53.9667,121.9667,35.92,94,100,12.19
456,Victoria Point,AU,2021-05-22 23:18:17,-27.5833,153.3,70.11,77,10,5.01
457,Fare,PF,2021-05-22 23:18:18,-16.7,-151.0167,81.25,71,6,12.64
458,Calabozo,VE,2021-05-22 23:18:18,8.9242,-67.4293,88.66,44,66,8.7
459,Batagay-Alyta,RU,2021-05-22 23:18:18,67.8006,130.4114,29.84,67,91,2.82
460,Bathsheba,BB,2021-05-22 23:18:18,13.2167,-59.5167,81.21,80,75,20.33
461,Itamarandiba,BR,2021-05-22 23:18:19,-17.8572,-42.8589,66.87,59,77,2.37
462,Poronaysk,RU,2021-05-22 23:18:08,49.2167,143.1167,46.92,79,50,6.51
463,Gravdal,NO,2021-05-22 23:18:19,68.1214,13.5031,41.65,72,74,13.87
464,Tottori,JP,2021-05-22 23:13:50,35.5,134.2333,66.87,70,1,0.81
465,Babu,CN,2021-05-22 23:18:19,24.4167,111.5167,79.29,91,96,2.84
466,Vangaindrano,MG,2021-05-22 23:18:19,-23.35,47.6,66.83,85,90,1.59
467,Huarmey,PE,2021-05-22 23:18:20,-10.0681,-78.1522,66.34,81,4,9.91
468,Caronport,CA,2021-05-22 23:18:20,50.4501,-105.8179,47.68,60,93,4.5
469,Salta,AR,2021-05-22 23:18:20,-24.7859,-65.4117,52.09,64,75,1.99
470,Maibong,IN,2021-05-22 23:18:20,25.3,93.1667,73.63,90,0,0.98
471,Westport,US,2021-05-22 23:16:32,41.1415,-73.3579,86.09,53,1,7.29
472,Muros,ES,2021-05-22 23:18:21,42.7762,-9.0603,56.84,82,10,5.08
473,Abha,SA,2021-05-22 23:13:23,18.2164,42.5053,66.45,57,0,2.64
474,Sioux Lookout,CA,2021-05-22 23:18:21,50.1001,-91.917,48.58,93,90,6.91
475,Kadoma,JP,2021-05-22 23:18:21,34.7333,135.5833,71.65,77,40,0.67
476,Bambous Virieux,MU,2021-05-22 23:18:21,-20.3428,57.7575,69.22,71,75,18.01
477,Kavaratti,IN,2021-05-22 23:18:22,10.5669,72.642,82.26,76,98,12.66
478,Gayny,RU,2021-05-22 23:18:22,60.3071,54.3241,46.63,86,13,5.19
479,Chiampo,IT,2021-05-22 23:18:22,45.5459,11.2796,59.97,85,100,3.0
480,San Vicente,AR,2021-05-22 23:18:22,-26.6167,-54.1333,56.41,69,81,4.45
481,Paratebueno,CO,2021-05-22 23:18:22,4.3758,-73.2155,76.77,90,69,1.77
482,Smithers,CA,2021-05-22 23:18:23,54.7804,-127.1743,64.72,39,75,6.91
483,Machado,BR,2021-05-22 23:18:23,-21.6747,-45.9197,60.73,91,98,3.27
484,Corn Island,NI,2021-05-22 23:18:23,12.1694,-83.0418,82.0,81,100,20.09
485,Chicama,PE,2021-05-22 23:18:23,-7.8447,-79.1469,64.94,74,3,8.21
486,Ambulu,ID,2021-05-22 23:18:24,-8.345,113.6058,74.01,90,42,2.82
487,Vostok,RU,2021-05-22 23:18:24,46.4856,135.8833,69.19,38,1,0.94
488,Afyonkarahisar,TR,2021-05-22 23:18:24,38.75,30.6667,43.34,91,6,5.1
489,Beringovskiy,RU,2021-05-22 23:18:24,63.05,179.3167,31.78,92,100,3.42
490,Stephenville,US,2021-05-22 23:18:25,32.2207,-98.2023,71.69,91,90,8.05
491,Koungou,YT,2021-05-22 23:18:25,-12.7336,45.2042,78.51,66,0,17.85
492,San Juan,AR,2021-05-22 23:16:25,-31.5375,-68.5364,58.73,32,0,7.61
493,Altay,CN,2021-05-22 23:18:25,47.8667,88.1167,45.93,46,10,3.18
494,Adrar,MR,2021-05-22 23:18:25,20.5022,-10.0711,89.73,19,5,9.53
495,Luzino,RU,2021-05-22 23:18:26,54.9481,73.0353,58.77,39,0,8.7
496,Castrillon,ES,2021-05-22 23:18:26,43.3979,-6.7922,50.54,95,29,3.83
497,Monrovia,LR,2021-05-22 23:18:26,6.3005,-10.7969,78.57,79,37,7.18
498,Jalu,LY,2021-05-22 23:18:26,29.0331,21.5482,74.79,20,0,5.84
499,Kupang,ID,2021-05-22 23:18:27,-10.1667,123.5833,77.58,78,20,4.61
500,Brigantine,US,2021-05-22 23:18:27,39.4101,-74.3646,86.2,60,1,9.19
501,Vao,NC,2021-05-22 23:18:27,-22.6667,167.4833,71.76,62,61,10.78
502,Leh,IN,2021-05-22 23:18:27,34.1667,77.5833,41.54,50,63,0.25
503,Tomter,NO,2021-05-22 23:18:28,59.65,11.0,48.54,93,100,2.73
504,Altamont,US,2021-05-22 23:18:28,42.2068,-121.7372,53.89,49,90,4.0
505,Pierre,US,2021-05-22 23:18:28,44.3683,-100.351,63.99,67,90,11.5
506,Yenagoa,NG,2021-05-22 23:18:28,4.9247,6.2642,74.32,93,100,3.04
507,Tulu Bolo,ET,2021-05-22 23:18:29,8.6667,38.2167,61.16,49,7,1.14
508,Starobaltachevo,RU,2021-05-22 23:18:29,56.0013,55.9213,60.62,97,94,4.18
509,Peredovaya,RU,2021-05-22 23:18:29,44.1172,41.4756,59.05,94,100,1.16
510,Nishihara,JP,2021-05-22 23:18:29,26.1842,127.7558,82.45,90,90,9.86
511,Bijar,IR,2021-05-22 23:18:30,35.8668,47.6051,56.64,54,84,1.25
512,La Asuncion,VE,2021-05-22 23:14:54,11.0333,-63.8628,78.91,83,20,18.3
513,Darnah,LY,2021-05-22 23:18:30,32.767,22.6367,63.82,73,9,10.04
514,Jambi,ID,2021-05-22 23:18:30,-1.6,103.6167,71.83,96,81,2.48
515,Toktogul,KG,2021-05-22 23:18:30,41.8708,72.9402,59.49,61,98,2.68
516,Morant Bay,JM,2021-05-22 23:18:31,17.8815,-76.4093,82.02,74,69,11.12
517,New Richmond,US,2021-05-22 23:14:48,45.123,-92.5366,85.78,57,40,12.66
518,Qurayyat,SA,2021-05-22 23:18:31,31.3318,37.3428,60.98,59,0,16.64
519,Mnogovershinnyy,RU,2021-05-22 23:18:31,53.9353,139.9242,33.84,95,100,4.36
520,Callaway,US,2021-05-22 23:18:31,30.153,-85.5699,82.9,60,1,5.99
521,Taoudenni,ML,2021-05-22 23:18:32,22.6783,-3.9836,94.14,22,84,10.69
522,Honningsvag,NO,2021-05-22 23:18:32,70.9821,25.9704,34.81,57,100,16.28
523,La Ronge,CA,2021-05-22 23:18:32,55.1001,-105.2842,59.25,31,20,9.22
524,Tecoanapa,MX,2021-05-22 23:18:32,16.5167,-98.75,87.53,55,1,11.95
525,Ende,ID,2021-05-22 23:18:33,-8.8432,121.6623,76.95,85,11,0.87
526,Pacific Grove,US,2021-05-22 23:18:33,36.6177,-121.9166,74.44,75,1,5.99
527,Guerrero,MX,2021-05-22 23:18:33,17.6667,-100.0,82.31,40,44,3.62
528,Chapais,CA,2021-05-22 23:18:33,49.7834,-74.8492,51.58,86,100,9.28
529,Whyalla,AU,2021-05-22 23:18:34,-33.0333,137.5833,49.89,43,100,5.75
530,Waingapu,ID,2021-05-22 23:18:34,-9.6567,120.2641,76.03,83,18,5.46
531,Seoul,KR,2021-05-22 23:15:13,37.5683,126.9778,63.97,60,62,1.03
532,Kargasok,RU,2021-05-22 23:18:34,59.0556,80.8572,57.43,80,3,7.36
533,Ust-Koksa,RU,2021-05-22 23:18:34,50.2696,85.6108,42.78,95,98,1.1
534,Gulbene,LV,2021-05-22 23:18:35,57.1777,26.7529,49.89,99,100,5.57
535,Pueblo Nuevo Solistahuacan,MX,2021-05-22 23:18:35,17.1,-92.8833,72.34,77,43,3.85
536,Boma,GH,2021-05-22 23:18:35,7.0805,-2.1697,72.93,97,98,3.22
537,Bridgetown,BB,2021-05-22 23:18:35,13.1,-59.6167,81.09,80,75,21.21
538,Ahome,MX,2021-05-22 23:18:36,25.9167,-109.1833,88.14,45,27,7.0
539,Takoradi,GH,2021-05-22 23:18:36,4.8845,-1.7554,80.42,86,100,6.82
540,Jaumave,MX,2021-05-22 23:18:36,23.4167,-99.3833,83.48,68,76,3.15
541,The Pas,CA,2021-05-22 23:18:36,53.8251,-101.2541,51.82,84,75,4.21
542,Aloleng,PH,2021-05-22 23:18:37,16.1307,119.7824,82.24,79,16,5.53
543,Acarau,BR,2021-05-22 23:15:56,-2.8856,-40.12,79.21,78,82,13.89
544,Hovd,MN,2021-05-22 23:18:37,48.0056,91.6419,44.35,31,40,3.11
545,Handia,IN,2021-05-22 23:18:37,25.3833,82.1833,78.67,40,0,4.0
546,Krasnyy Chikoy,RU,2021-05-22 23:18:37,50.3643,108.7512,37.81,69,100,12.26
547,Port Lincoln,AU,2021-05-22 23:15:11,-34.7333,135.8667,62.92,42,98,13.82
548,Sept-Iles,CA,2021-05-22 23:18:38,50.2001,-66.3821,63.12,89,75,5.99
549,Tucumcari,US,2021-05-22 23:18:38,35.1717,-103.725,82.24,38,1,25.66
550,Kjopsvik,NO,2021-05-22 23:18:38,68.097,16.3742,42.17,70,70,9.15
551,Redcliffe,AU,2021-05-22 23:18:38,-27.2307,153.0973,70.09,72,20,11.48
552,Deputatskiy,RU,2021-05-22 23:18:39,69.3,139.9,25.07,91,99,5.39
553,Benguela,AO,2021-05-22 23:18:39,-12.5763,13.4055,76.28,80,100,0.16
